GEOID,median_income,total_commuters,commute_30_34min,commute_35_39min,commute_40_44min,commute_45_59min,commute_60_89min,commute_90plus_min,workers_16plus,workers_no_vehicle,commute_mode_total,transit_commuters,disability_pop,medicaid_total,medicaid_below_poverty,medicaid_above_poverty,median_gross_rent,rent_burden_35_39pct,rent_burden_40_49pct,rent_burden_50plus_pct,rent_burden_not_computed,total_population,school_enrollment_public,educational_attainment_base,total_households,households_no_vehicle,pct_transit_commuters,pct_no_vehicle,pct_rent_burdened_severe,hourly_wage_estimate,stop_count,route_count,transit_score,is_transit_desert,crash_count,total_fatalities,total_jobs,housing_cost_ratio,transport_cost_ratio,ht_combined_ratio,ht_above_threshold,disability_actual,school_age_pop_5_17,elderly_65plus,single_parent_hh
39049007820,47847.0,2149.0,171.0,210.0,34.0,160.0,89.0,0.0,2279.0,334.0,2279.0,347.0,4233.0,4233.0,329.0,247.0,1079.0,24.0,68.0,239.0,323.0,4233.0,1548.0,2265.0,1982.0,374.0,0.1523,0.1466,0.1206,23.0,12.0,2.0,0.0153,False,0.0,0.0,1201,0.2706125775910715,0.1844880556774719,0.4551006332685435,True,281.0,469.0,116.0,180.0
39049007830,38983.0,1808.0,171.0,0.0,0.0,12.0,71.0,29.0,2026.0,132.0,2026.0,34.0,2743.0,2743.0,0.0,106.0,1241.0,111.0,107.0,184.0,648.0,2752.0,973.0,1912.0,1863.0,127.0,0.0168,0.0652,0.0988,18.74,10.0,2.0,0.0128,False,0.0,0.0,1470,0.382012672190442,0.243141882358977,0.625154554549419,True,131.0,55.0,144.0,17.0
39049007922,119792.0,3274.0,524.0,111.0,209.0,90.0,34.0,0.0,4121.0,100.0,4121.0,22.0,6493.0,6493.0,165.0,176.0,1731.0,101.0,36.0,75.0,165.0,6580.0,1622.0,4799.0,2662.0,101.0,0.0053,0.0243,0.0282,57.59,16.0,2.0,0.0204,False,0.0,0.0,3209,0.173400560972352,0.0818552157072258,0.2552557766795779,False,690.0,1080.0,729.0,191.0
39049007931,130634.0,1741.0,289.0,16.0,52.0,62.0,26.0,0.0,2276.0,28.0,2276.0,18.0,4362.0,4362.0,109.0,51.0,1448.0,9.0,9.0,0.0,38.0,4362.0,1056.0,3016.0,1688.0,28.0,0.0079,0.0123,0.0,62.8,7.0,2.0,0.0089,False,1.0,1.0,2235,0.1330128450479966,0.0757965001454445,0.2088093451934412,False,433.0,795.0,423.0,92.0
39049007941,98352.0,1567.0,265.0,43.0,0.0,53.0,32.0,0.0,1901.0,0.0,1901.0,0.0,3231.0,3231.0,101.0,19.0,1554.0,58.0,15.0,32.0,239.0,3235.0,641.0,2323.0,1447.0,0.0,0.0,0.0,0.0221,47.28,5.0,1.0,0.0032,False,0.0,0.0,1692,0.1896046852122986,0.1016756141207092,0.291280299333008,False,218.0,435.0,357.0,52.0
39049007955,106875.0,1285.0,174.0,35.0,29.0,15.0,18.0,12.0,1631.0,0.0,1631.0,0.0,2773.0,2773.0,113.0,103.0,2130.0,55.0,0.0,0.0,10.0,2773.0,501.0,2000.0,1088.0,14.0,0.0,0.0,0.0,51.38,3.0,3.0,0.0057,False,0.0,0.0,1920,0.2391578947368421,0.0935672514619883,0.3327251461988304,False,529.0,302.0,291.0,168.0
39049007956,105187.0,1719.0,248.0,37.0,33.0,49.0,35.0,18.0,2292.0,15.0,2292.0,0.0,5000.0,5000.0,541.0,184.0,1758.0,29.0,0.0,16.0,0.0,5000.0,1739.0,3236.0,1827.0,26.0,0.0,0.0065,0.0088,50.57,3.0,2.0,0.0038,False,0.0,0.0,2492,0.2005571030640668,0.0945744245961953,0.2951315276602622,False,646.0,1343.0,494.0,217.0
39049007957,92378.0,2939.0,441.0,142.0,20.0,199.0,50.0,129.0,3314.0,0.0,3314.0,0.0,5708.0,5708.0,0.0,141.0,1526.0,176.0,0.0,153.0,29.0,5781.0,1222.0,4409.0,2763.0,84.0,0.0,0.0,0.0554,44.41,9.0,1.0,0.0057,False,0.0,0.0,2479,0.1982290155664768,0.1082508822446902,0.3064798978111671,False,962.0,828.0,1020.0,446.0
39049007958,147159.0,1383.0,368.0,0.0,28.0,0.0,29.0,67.0,1755.0,0.0,1755.0,25.0,3418.0,3418.0,26.0,39.0,3501.0,5.0,0.0,22.0,86.0,3455.0,728.0,2573.0,1355.0,77.0,0.0142,0.0,0.0162,70.75,1.0,1.0,0.0006,False,1.0,1.0,1693,0.2854871261696532,0.0679537099327937,0.353440836102447,False,242.0,534.0,739.0,28.0
39049007959,92336.0,1304.0,131.0,12.0,153.0,22.0,11.0,0.0,1538.0,0.0,1538.0,0.0,2115.0,2115.0,69.0,18.0,1429.0,26.0,0.0,1.0,8.0,2120.0,289.0,1396.0,883.0,0.0,0.0,0.0,0.0011,44.39,0.0,0.0,0.0,True,0.0,0.0,1117,0.1857130479986137,0.1083001212961358,0.2940131692947496,False,290.0,227.0,211.0,41.0
39049007960,96875.0,1908.0,399.0,12.0,41.0,92.0,54.0,26.0,2646.0,0.0,2646.0,0.0,4593.0,4593.0,183.0,245.0,1767.0,8.0,15.0,24.0,64.0,4613.0,1030.0,3337.0,1765.0,11.0,0.0,0.0,0.0136,46.57,1.0,1.0,0.0006,False,0.0,0.0,2652,0.21888,0.1032258064516129,0.3221058064516129,False,419.0,706.0,365.0,247.0
39049007961,170833.0,2025.0,428.0,93.0,41.0,193.0,37.0,0.0,2917.0,0.0,2917.0,0.0,5484.0,5484.0,126.0,62.0,1925.0,0.0,22.0,10.0,22.0,5495.0,1791.0,3366.0,1724.0,13.0,0.0,0.0,0.0058,82.13,0.0,0.0,0.0,True,0.0,0.0,2513,0.1352197760385874,0.058536699583804,0.1937564756223914,False,199.0,1574.0,538.0,80.0
39049007962,99643.0,2308.0,210.0,66.0,103.0,44.0,15.0,0.0,3113.0,86.0,3113.0,0.0,5737.0,5737.0,136.0,56.0,1457.0,90.0,207.0,15.0,136.0,5749.0,1712.0,3523.0,2202.0,42.0,0.0,0.0276,0.0068,47.91,2.0,2.0,0.0026,False,0.0,0.0,2577,0.1754664151019138,0.0981423682546691,0.273608783356583,False,360.0,1357.0,464.0,289.0
39049007963,125188.0,1496.0,100.0,63.0,0.0,25.0,61.0,42.0,2157.0,0.0,2157.0,0.0,3859.0,3859.0,0.0,280.0,,0.0,0.0,13.0,0.0,3877.0,878.0,2712.0,1539.0,0.0,0.0,0.0,0.0084,60.19,0.0,0.0,0.0,True,0.0,0.0,1763,,0.0798798606895229,,False,182.0,710.0,465.0,103.0
39049007964,95400.0,3038.0,278.0,116.0,75.0,60.0,203.0,17.0,3764.0,59.0,3764.0,6.0,6309.0,6309.0,77.0,195.0,1463.0,80.0,75.0,235.0,78.0,6309.0,1534.0,4497.0,2842.0,75.0,0.0016,0.0157,0.0827,45.87,0.0,0.0,0.0,True,0.0,0.0,3421,0.1840251572327044,0.1035052410901467,0.2875303983228511,False,401.0,937.0,576.0,167.0
39049007965,71484.0,2133.0,266.0,0.0,33.0,74.0,17.0,53.0,2440.0,118.0,2440.0,0.0,3730.0,3730.0,77.0,113.0,1372.0,132.0,165.0,134.0,114.0,3730.0,784.0,2363.0,1719.0,126.0,0.0,0.0484,0.078,34.37,3.0,1.0,0.0019,False,0.0,0.0,1825,0.2303172737955346,0.1344748475183257,0.3647921213138604,False,302.0,475.0,325.0,117.0
39049007966,87889.0,2893.0,315.0,57.0,119.0,324.0,57.0,45.0,3108.0,51.0,3108.0,0.0,5724.0,5724.0,349.0,275.0,1308.0,34.0,106.0,37.0,503.0,5796.0,1662.0,3592.0,2104.0,26.0,0.0,0.0164,0.0176,42.25,20.0,3.0,0.0383,False,1.0,1.0,2401,0.1785889019103642,0.1122870893968528,0.2908759913072171,False,364.0,1209.0,239.0,204.0
39049008001,123871.0,1435.0,130.0,50.0,10.0,19.0,48.0,18.0,1792.0,0.0,1792.0,0.0,3521.0,3521.0,19.0,1.0,1522.0,32.0,0.0,13.0,0.0,3521.0,994.0,2500.0,1264.0,0.0,0.0,0.0,0.0103,59.55,0.0,0.0,0.0,True,0.0,0.0,1867,0.1474437116032001,0.0807291456434516,0.2281728572466517,False,289.0,791.0,464.0,30.0
39049008002,97566.0,1587.0,194.0,97.0,52.0,67.0,25.0,8.0,1878.0,0.0,1878.0,0.0,3559.0,3559.0,61.0,73.0,,0.0,0.0,0.0,0.0,3559.0,1104.0,2271.0,1334.0,12.0,0.0,0.0,0.0,46.91,0.0,0.0,0.0,True,0.0,0.0,1853,,0.1024947215218416,,False,255.0,887.0,284.0,158.0
39049008110,52979.0,1996.0,191.0,24.0,8.0,36.0,10.0,0.0,2270.0,44.0,2270.0,15.0,4063.0,4063.0,125.0,174.0,994.0,125.0,0.0,28.0,124.0,4063.0,792.0,2794.0,1708.0,181.0,0.0066,0.0194,0.0164,25.47,5.0,5.0,0.0159,False,0.0,0.0,1788,0.225145812491742,0.1858245720002264,0.4109703844919685,False,680.0,780.0,615.0,124.0
39049008120,50852.0,1619.0,220.0,0.0,46.0,14.0,61.0,60.0,1761.0,99.0,1761.0,96.0,3886.0,3886.0,275.0,360.0,1022.0,16.0,15.0,88.0,186.0,3886.0,835.0,2579.0,1551.0,196.0,0.0545,0.0562,0.0567,24.45,9.0,3.0,0.0172,False,0.0,0.0,1638,0.2411704554393141,0.1878077558404782,0.4289782112797923,False,877.0,552.0,541.0,109.0
39049008132,67491.0,3534.0,477.0,9.0,142.0,53.0,78.0,124.0,3875.0,163.0,3875.0,9.0,6422.0,6422.0,347.0,248.0,1297.0,16.0,13.0,273.0,202.0,6422.0,1095.0,4800.0,2987.0,171.0,0.0023,0.0421,0.0914,32.45,18.0,3.0,0.0344,False,1.0,1.0,3312,0.2306085255811886,0.1431776088663673,0.373786134447556,False,915.0,912.0,694.0,230.0
39049008163,50707.0,1754.0,163.0,3.0,66.0,87.0,14.0,47.0,1802.0,170.0,1802.0,110.0,3523.0,3523.0,342.0,89.0,1022.0,110.0,38.0,137.0,83.0,3523.0,1059.0,2259.0,1573.0,115.0,0.061,0.0943,0.0871,24.38,6.0,2.0,0.0077,False,0.0,0.0,1453,0.2418600982112923,0.1823338000670518,0.4241938982783442,False,724.0,685.0,316.0,207.0
39049008164,61953.0,2470.0,267.0,24.0,0.0,41.0,55.0,45.0,2518.0,93.0,2518.0,0.0,5046.0,5046.0,418.0,338.0,1194.0,118.0,49.0,118.0,227.0,5046.0,1268.0,2894.0,1904.0,99.0,0.0,0.0369,0.062,29.79,2.0,1.0,0.0013,False,0.0,0.0,1932,0.2312720933610963,0.156647781382661,0.3879198747437573,False,726.0,1089.0,538.0,205.0
39049008165,73641.0,1087.0,111.0,12.0,12.0,0.0,15.0,25.0,1201.0,0.0,1201.0,0.0,2043.0,2043.0,72.0,59.0,1322.0,0.0,11.0,35.0,54.0,2043.0,311.0,1464.0,897.0,12.0,0.0,0.0,0.039,35.4,4.0,1.0,0.0026,False,2.0,2.0,1261,0.2154234733368639,0.1357939191483005,0.3512173924851645,False,321.0,193.0,382.0,96.0
39049008166,122135.0,2492.0,289.0,54.0,70.0,90.0,9.0,41.0,3091.0,34.0,3091.0,22.0,5261.0,5261.0,269.0,89.0,2026.0,40.0,19.0,29.0,59.0,5261.0,996.0,3826.0,1910.0,26.0,0.0071,0.011,0.0152,58.72,0.0,0.0,0.0,True,0.0,0.0,2781,0.1990584189626233,0.0811560977606746,0.280214516723298,False,432.0,777.0,602.0,129.0
39049008167,76219.0,1219.0,163.0,19.0,29.0,0.0,0.0,24.0,1570.0,8.0,1570.0,0.0,3139.0,3139.0,114.0,44.0,1387.0,36.0,0.0,56.0,114.0,3139.0,889.0,2013.0,1215.0,8.0,0.0,0.0051,0.0461,36.64,2.0,1.0,0.0013,False,1.0,1.0,1821,0.2183707474514228,0.1306655820727115,0.3490363295241344,False,204.0,689.0,297.0,162.0
39049008168,64415.0,1769.0,247.0,75.0,60.0,30.0,7.0,2.0,1863.0,56.0,1863.0,0.0,3706.0,3706.0,112.0,200.0,1363.0,27.0,57.0,7.0,236.0,3706.0,867.0,2611.0,1538.0,56.0,0.0,0.0301,0.0046,30.97,11.0,1.0,0.007,False,1.0,1.0,1676,0.2539160133509275,0.1515050842195141,0.4054210975704416,False,481.0,601.0,432.0,66.0
39049008169,75134.0,2132.0,321.0,18.0,136.0,44.0,15.0,0.0,2443.0,0.0,2443.0,0.0,4363.0,4363.0,229.0,235.0,1275.0,86.0,174.0,0.0,198.0,4385.0,1132.0,3075.0,1956.0,105.0,0.0,0.0,0.0,36.12,6.0,1.0,0.0038,False,0.0,0.0,2485,0.2036361700428567,0.1330955359757233,0.3367317060185801,False,928.0,792.0,581.0,185.0
39049008170,100417.0,2048.0,428.0,63.0,27.0,157.0,23.0,24.0,2570.0,57.0,2570.0,43.0,6018.0,6018.0,143.0,183.0,1466.0,43.0,23.0,11.0,122.0,6031.0,1494.0,3933.0,1902.0,65.0,0.0167,0.0222,0.0058,48.28,0.0,0.0,0.0,True,3.0,4.0,2415,0.1751894599520001,0.0978161068345001,0.2730055667865003,False,802.0,1047.0,743.0,174.0
39049008171,60409.0,2212.0,506.0,0.0,32.0,79.0,0.0,0.0,2510.0,23.0,2510.0,0.0,3420.0,3420.0,90.0,72.0,1250.0,183.0,40.0,64.0,318.0,3420.0,619.0,2356.0,1791.0,31.0,0.0,0.0092,0.0357,29.04,3.0,1.0,0.0019,False,0.0,0.0,1722,0.2483073714181661,0.1643198861096856,0.4126272575278518,False,92.0,451.0,447.0,192.0
39049008172,87917.0,3259.0,346.0,49.0,94.0,168.0,72.0,0.0,3866.0,323.0,3866.0,0.0,6712.0,6712.0,214.0,197.0,1401.0,19.0,209.0,34.0,296.0,6727.0,1587.0,4450.0,2805.0,202.0,0.0,0.0835,0.0121,42.27,8.0,2.0,0.0102,False,0.0,0.0,2689,0.1912258152575724,0.1061455691163256,0.2973713843738981,False,607.0,1137.0,515.0,125.0
39049008210,48947.0,1062.0,47.0,0.0,0.0,111.0,59.0,43.0,1133.0,66.0,1133.0,31.0,2329.0,2329.0,91.0,133.0,958.0,23.0,18.0,10.0,146.0,2329.0,477.0,1581.0,1006.0,123.0,0.0274,0.0583,0.0099,23.53,18.0,4.0,0.0459,False,2.0,2.0,912,0.2348662839397716,0.1947739391586818,0.4296402230984534,False,361.0,425.0,331.0,125.0
39049008230,37148.0,875.0,88.0,0.0,12.0,14.0,17.0,51.0,958.0,100.0,958.0,50.0,3322.0,3322.0,840.0,178.0,1435.0,11.0,58.0,9.0,323.0,3368.0,1408.0,1356.0,819.0,92.0,0.0522,0.1044,0.011,17.86,6.0,4.0,0.0153,False,0.0,0.0,809,0.4635512006029934,0.2467104554753957,0.7102616560783891,True,202.0,1176.0,98.0,400.0
39049008241,48868.0,1333.0,174.0,48.0,0.0,23.0,11.0,4.0,1406.0,5.0,1406.0,3.0,3064.0,3064.0,488.0,70.0,1283.0,117.0,54.0,99.0,209.0,3064.0,803.0,1907.0,1237.0,48.0,0.0021,0.0036,0.08,23.49,4.0,1.0,0.0026,False,1.0,1.0,1295,0.3150527952852582,0.2040435458786936,0.5190963411639519,True,395.0,691.0,255.0,305.0
39049008242,82219.0,2434.0,327.0,98.0,67.0,157.0,13.0,11.0,3325.0,0.0,3325.0,0.0,5816.0,5816.0,230.0,79.0,1551.0,43.0,31.0,180.0,413.0,5834.0,1069.0,4311.0,2661.0,46.0,0.0,0.0,0.0676,39.53,11.0,1.0,0.007,False,1.0,1.0,3161,0.2263710334594193,0.1216263880611537,0.3479974215205731,False,468.0,871.0,909.0,404.0
39049008311,45472.0,1428.0,172.0,89.0,50.0,54.0,87.0,25.0,1544.0,204.0,1544.0,56.0,4372.0,4372.0,515.0,66.0,1190.0,157.0,84.0,26.0,213.0,4372.0,1205.0,2332.0,1730.0,404.0,0.0363,0.1321,0.015,21.86,14.0,3.0,0.0268,False,0.0,0.0,1691,0.314039408866995,0.1966748768472906,0.5107142857142857,True,549.0,985.0,411.0,481.0
39049008312,29881.0,1339.0,87.0,27.0,89.0,61.0,26.0,10.0,1417.0,129.0,1417.0,52.0,5085.0,5085.0,733.0,388.0,818.0,147.0,99.0,54.0,351.0,5085.0,1464.0,2921.0,1940.0,401.0,0.0367,0.091,0.0278,14.37,8.0,2.0,0.0102,False,0.0,0.0,1694,0.3285030621465145,0.310297513470098,0.6388005756166126,True,1108.0,1367.0,532.0,548.0
39049008321,59107.0,1317.0,176.0,4.0,0.0,41.0,0.0,11.0,1501.0,104.0,1501.0,25.0,3274.0,3274.0,64.0,113.0,1130.0,14.0,0.0,14.0,156.0,3274.0,793.0,2157.0,1167.0,93.0,0.0167,0.0693,0.012,28.42,8.0,2.0,0.0102,False,0.0,0.0,1099,0.2294144517569831,0.1598050992268259,0.389219550983809,False,472.0,632.0,423.0,201.0
39049008322,58659.0,2497.0,643.0,37.0,0.0,92.0,70.0,13.0,2769.0,26.0,2769.0,0.0,5520.0,5520.0,401.0,229.0,1163.0,73.0,0.0,116.0,163.0,5520.0,1331.0,3813.0,2202.0,58.0,0.0,0.0094,0.0527,28.2,2.0,1.0,0.0013,False,1.0,1.0,1921,0.2379174551219761,0.1691948379617791,0.4071122930837553,False,807.0,1282.0,594.0,378.0
39049008330,42679.0,822.0,105.0,0.0,22.0,7.0,0.0,0.0,851.0,42.0,851.0,0.0,1862.0,1862.0,181.0,49.0,1013.0,36.0,41.0,30.0,104.0,1862.0,388.0,1181.0,723.0,55.0,0.0,0.0494,0.0415,20.52,16.0,2.0,0.0204,False,0.0,0.0,798,0.2848239180861782,0.2250474472222872,0.5098713653084656,True,318.0,371.0,243.0,225.0
39049008340,54954.0,1653.0,278.0,0.0,45.0,55.0,23.0,0.0,1946.0,65.0,1949.0,0.0,4592.0,4592.0,290.0,343.0,1097.0,94.0,61.0,45.0,206.0,5054.0,1020.0,3739.0,1687.0,237.0,0.0,0.0334,0.0267,26.42,10.0,1.0,0.0064,False,1.0,1.0,2334,0.2395458019434436,0.1771081267969574,0.4166539287404011,False,983.0,810.0,816.0,170.0
39049008350,57115.0,3083.0,524.0,16.0,0.0,0.0,171.0,0.0,3923.0,77.0,3923.0,0.0,7533.0,7533.0,603.0,741.0,1313.0,181.0,81.0,5.0,664.0,7628.0,1664.0,4665.0,3130.0,194.0,0.0,0.0196,0.0016,27.46,16.0,2.0,0.0204,False,1.0,1.0,2531,0.2758644839359188,0.1723400157576818,0.4482044996936006,False,827.0,1051.0,716.0,426.0
39049008360,88615.0,3114.0,390.0,26.0,181.0,297.0,27.0,33.0,3664.0,7.0,3664.0,25.0,6576.0,6576.0,375.0,244.0,1418.0,116.0,40.0,0.0,46.0,6824.0,1298.0,4923.0,2436.0,24.0,0.0068,0.0019,0.0,42.6,4.0,1.0,0.0026,False,0.0,0.0,2812,0.1920216667607064,0.1126761834903797,0.3046978502510861,False,532.0,928.0,978.0,250.0
39049008380,92065.0,1878.0,273.0,0.0,35.0,8.0,16.0,53.0,2353.0,179.0,2353.0,0.0,4023.0,4023.0,150.0,133.0,1320.0,63.0,31.0,19.0,18.0,5451.0,1098.0,3865.0,1570.0,118.0,0.0,0.0761,0.0121,44.26,0.0,0.0,0.0,True,3.0,3.0,2148,0.1720523543148862,0.1020061912779014,0.2740585455927877,False,720.0,772.0,455.0,238.0
39049008381,64864.0,2056.0,59.0,20.0,0.0,93.0,134.0,41.0,2359.0,0.0,2359.0,10.0,4384.0,4384.0,241.0,317.0,1307.0,48.0,102.0,16.0,22.0,4384.0,896.0,3227.0,1776.0,0.0,0.0042,0.0,0.009,31.18,9.0,1.0,0.0057,False,1.0,1.0,1986,0.2417982239763196,0.15416872224963,0.3959669462259496,False,790.0,609.0,744.0,120.0
39049008382,93549.0,1639.0,116.0,30.0,33.0,64.0,87.0,12.0,1980.0,5.0,1980.0,0.0,3182.0,3182.0,99.0,96.0,1546.0,13.0,14.0,2.0,71.0,3199.0,609.0,2240.0,1301.0,17.0,0.0,0.0025,0.0015,44.98,4.0,1.0,0.0026,False,0.0,0.0,1944,0.1983131834653497,0.1066820596692642,0.3049952431346139,False,215.0,424.0,234.0,67.0
39049008400,134750.0,1536.0,97.0,56.0,2.0,9.0,30.0,2.0,2073.0,0.0,2073.0,0.0,3938.0,3938.0,7.0,17.0,1219.0,7.0,10.0,103.0,62.0,3939.0,1111.0,2842.0,1741.0,11.0,0.0,0.0,0.0592,64.78,21.0,2.0,0.0268,False,0.0,0.0,1635,0.1085565862708719,0.0742115027829313,0.1827680890538033,False,265.0,805.0,607.0,20.0
39049008500,101686.0,3027.0,244.0,0.0,70.0,83.0,38.0,59.0,3919.0,0.0,3919.0,41.0,5651.0,5651.0,45.0,72.0,1753.0,96.0,99.0,154.0,272.0,5651.0,1316.0,4297.0,2802.0,0.0,0.0105,0.0,0.055,48.89,23.0,4.0,0.0587,False,0.0,0.0,3251,0.2068721357905709,0.0983419546446905,0.3052140904352615,False,262.0,714.0,526.0,113.0
39049008710,45069.0,722.0,149.0,20.0,9.0,14.0,27.0,0.0,792.0,35.0,795.0,19.0,2286.0,2286.0,45.0,58.0,983.0,0.0,6.0,24.0,75.0,2286.0,447.0,1698.0,1143.0,138.0,0.0239,0.0442,0.021,21.67,18.0,3.0,0.0344,False,1.0,1.0,1107,0.2617320109165945,0.2140362555193148,0.4757682664359093,True,404.0,302.0,672.0,148.0
39049008720,43821.0,1365.0,432.0,1.0,0.0,10.0,0.0,32.0,1529.0,32.0,1533.0,49.0,3601.0,3601.0,287.0,409.0,747.0,8.0,32.0,23.0,134.0,3601.0,525.0,2720.0,1573.0,231.0,0.032,0.0209,0.0146,21.07,13.0,3.0,0.0249,False,2.0,2.0,1281,0.2045594577942082,0.2243855685630177,0.428945026357226,False,841.0,470.0,514.0,188.0
39049008730,34250.0,619.0,44.0,0.0,0.0,80.0,22.0,5.0,674.0,120.0,682.0,98.0,1905.0,1905.0,125.0,184.0,1076.0,80.0,9.0,65.0,201.0,2052.0,456.0,1272.0,784.0,184.0,0.1437,0.178,0.0829,16.47,20.0,4.0,0.051,False,3.0,3.0,699,0.376992700729927,0.2503941605839416,0.6273868613138687,True,357.0,373.0,180.0,174.0
39049008811,46667.0,694.0,48.0,6.0,0.0,17.0,6.0,13.0,731.0,52.0,731.0,67.0,1798.0,1798.0,193.0,132.0,967.0,6.0,6.0,7.0,39.0,1798.0,403.0,1304.0,716.0,41.0,0.0917,0.0711,0.0098,22.44,9.0,2.0,0.0115,False,1.0,1.0,679,0.2486553667473803,0.2020956993164334,0.4507510660638139,True,589.0,325.0,299.0,50.0
39049008812,77785.0,1593.0,163.0,1.0,57.0,16.0,63.0,0.0,1710.0,96.0,1710.0,17.0,3247.0,3247.0,159.0,176.0,1363.0,62.0,0.0,46.0,106.0,3247.0,721.0,2522.0,1328.0,105.0,0.0099,0.0561,0.0346,37.4,30.0,2.0,0.0383,False,1.0,2.0,1368,0.2102719033232628,0.1227897409526258,0.3330616442758887,False,686.0,565.0,597.0,118.0
39049008813,61667.0,918.0,146.0,0.0,39.0,12.0,7.0,0.0,952.0,0.0,952.0,28.0,2238.0,2238.0,239.0,143.0,1368.0,27.0,23.0,59.0,69.0,2238.0,532.0,1471.0,916.0,29.0,0.0294,0.0,0.0644,29.65,13.0,1.0,0.0083,False,0.0,0.0,984,0.2662039664650461,0.1621612856146723,0.4283652520797185,False,323.0,446.0,417.0,161.0
39049008821,52917.0,854.0,61.0,0.0,29.0,58.0,0.0,37.0,971.0,0.0,971.0,10.0,2573.0,2573.0,50.0,70.0,1136.0,0.0,36.0,27.0,81.0,2582.0,307.0,1935.0,1079.0,0.0,0.0103,0.0,0.025,25.44,17.0,1.0,0.0108,False,1.0,1.0,1197,0.2576109756788933,0.1889751875578736,0.446586163236767,False,667.0,275.0,512.0,193.0
39049008822,36437.0,1671.0,270.0,51.0,0.0,0.0,0.0,14.0,1771.0,44.0,1771.0,47.0,3931.0,3931.0,186.0,399.0,771.0,165.0,14.0,107.0,252.0,4056.0,795.0,2920.0,1864.0,384.0,0.0265,0.0248,0.0574,17.52,28.0,1.0,0.0179,False,1.0,1.0,1514,0.2539177209978868,0.2690012898976315,0.5229190108955184,True,976.0,660.0,779.0,277.0
39049008825,77328.0,2690.0,242.0,27.0,59.0,96.0,31.0,26.0,3117.0,212.0,3117.0,0.0,6288.0,6288.0,167.0,328.0,1468.0,0.0,18.0,15.0,93.0,6288.0,1215.0,4566.0,2269.0,158.0,0.0,0.068,0.0066,37.18,6.0,1.0,0.0038,False,2.0,2.0,2773,0.2278088144009931,0.122284295468653,0.3500931098696462,False,1348.0,794.0,920.0,369.0
39049008900,108212.0,2105.0,294.0,0.0,23.0,28.0,23.0,10.0,2231.0,13.0,2660.0,20.0,5076.0,5076.0,26.0,52.0,1144.0,18.0,19.0,79.0,85.0,5111.0,2265.0,2662.0,1659.0,69.0,0.0075,0.0058,0.0476,52.02,10.0,2.0,0.0128,False,0.0,0.0,2074,0.1268620855358,0.0919824049088825,0.2188444904446826,False,520.0,834.0,612.0,195.0
39049009000,159091.0,1087.0,19.0,10.0,9.0,25.0,21.0,39.0,1378.0,0.0,1413.0,0.0,3360.0,3360.0,14.0,21.0,1370.0,25.0,22.0,17.0,32.0,3367.0,1117.0,2168.0,1132.0,35.0,0.0,0.0,0.015,76.49,8.0,2.0,0.0102,False,1.0,1.0,1473,0.1033370838073806,0.062857106938796,0.1661941907461767,False,191.0,890.0,519.0,83.0
39049009100,190729.0,1485.0,60.0,59.0,21.0,42.0,18.0,0.0,2332.0,12.0,2332.0,0.0,4636.0,4636.0,9.0,28.0,1411.0,21.0,63.0,0.0,55.0,4636.0,1457.0,3023.0,1669.0,123.0,0.0,0.0051,0.0,91.7,10.0,2.0,0.0128,False,0.0,0.0,2211,0.0887751731514347,0.0522164956561403,0.1409916688075751,False,368.0,1153.0,612.0,86.0
39049009220,41875.0,872.0,94.0,22.0,22.0,44.0,7.0,28.0,1005.0,49.0,1005.0,59.0,2643.0,2643.0,344.0,209.0,1117.0,84.0,39.0,7.0,199.0,2645.0,521.0,1670.0,1015.0,139.0,0.0587,0.0488,0.0069,20.13,11.0,2.0,0.014,False,0.0,0.0,1129,0.3200955223880597,0.2294829850746268,0.5495785074626865,True,449.0,374.0,338.0,384.0
39049009230,51667.0,2448.0,712.0,65.0,0.0,77.0,52.0,0.0,2698.0,215.0,2698.0,137.0,5935.0,5935.0,511.0,257.0,1101.0,183.0,203.0,185.0,357.0,5938.0,1338.0,3774.0,2276.0,458.0,0.0508,0.0797,0.0813,24.84,8.0,2.0,0.0102,False,0.0,0.0,2303,0.2557144792614241,0.1812065728608202,0.4369210521222443,False,807.0,1171.0,656.0,449.0
39049009240,67917.0,895.0,83.0,12.0,8.0,24.0,0.0,18.0,1069.0,37.0,1069.0,7.0,2116.0,2116.0,150.0,114.0,1318.0,23.0,0.0,7.0,37.0,2116.0,420.0,1604.0,813.0,78.0,0.0065,0.0346,0.0086,32.65,4.0,2.0,0.0051,False,0.0,0.0,1004,0.2328724766995008,0.1431629783412106,0.3760354550407114,False,261.0,244.0,276.0,170.0
39049009250,60518.0,885.0,115.0,43.0,6.0,0.0,12.0,0.0,995.0,30.0,995.0,55.0,2379.0,2379.0,168.0,346.0,1200.0,13.0,6.0,3.0,37.0,2379.0,532.0,1617.0,845.0,55.0,0.0553,0.0302,0.0036,29.1,11.0,2.0,0.014,False,0.0,0.0,933,0.2379457351531775,0.1612478931888033,0.3991936283419809,False,490.0,474.0,352.0,87.0
